Type,ParentGroupedProductId - SKIP,Name,ShortDescription,FullDescription,Published,SKU,downloadable,TaxStatus,TaxClass,manage_stock,stock,DisplayStockAvailability - SKIP,DisplayStockQuantity - SKIP,MinStockQuantity - SKIP,Backorders allowed,Low stock amount,BackorderMode - SKIP,AllowBackInStockSubscriptions - SKIP,OrderMinimumQuantity,OrderMaximumQuantity,AllowedQuantities - SKIP,AllowAddingOnlyExistingAttributeCombinations - SKIP,NotReturnable - SKIP,regular_price,OldPrice - SKIP,Weight,Length,Width,Height,Categories
Simple Product,0,Common Core (Bargain Bin DVD09Z),Bargain Bin Common Core (DVD),"<p><span style=""font-size: small;"">Common Core. It is a national educational initiative that not only weakens local and state controls of education but also fundamentally changes what students will learn. America's educational system has been seriously broken for several years, and Common Core is a misguided attempt to fix the problem without ever addressing the cause of that problem. David Barton provides an assessment of this flawed national movement as well as what can actually make American education strong again.</span></p>
<p>DVD.</p>
<p><strong>Case Lot:</strong> 100</p>
<p> </p>
<p style=""text-align: center;""><iframe src=""https://www.youtube.com/embed/DQiI6mzAeOU"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></p>",0,DVD09Z,no,taxable,media,yes,0,FALSE,FALSE,0,no,0,No Backorders,FALSE,1,10,,FALSE,FALSE,14.99,0,0.1625,0.5,5.25,7.5,Bargain Bin;
Simple Product,0,Common Core (DVD09),Common Core (DVD),"<p><span style=""font-size: small;"">Common Core. It is a national educational initiative that not only weakens local and state controls of education but also fundamentally changes what students will learn. America's educational system has been seriously broken for several years, and Common Core is a misguided attempt to fix the problem without ever addressing the cause of that problem. David Barton provides an assessment of this flawed national movement as well as what can actually make American education strong again.</span></p>
<p>DVD.</p>
<p><strong>Case Lot:</strong> 120</p>
<p> </p>
<p style=""text-align: center;""><iframe src=""https://www.youtube.com/embed/DQiI6mzAeOU"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></p>",1,DVD09,no,taxable,media,yes,1173,FALSE,FALSE,0,yes,100,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,14.99,0,0.1625,0.5,5.25,7.5,Browse All;DVDs;FLASH SALE;
Simple Product,0,Common Core MP4 (DD09),MP4 Download of Common Core,"<p><span style=""font-size: small;"">Common Core. It is a national educational initiative that not only weakens local and state controls of education but also fundamentally changes what students will learn. America's educational system has been seriously broken for several years, and Common Core is a misguided attempt to fix the problem without ever addressing the cause of that problem. David Barton provides an assessment of this flawed national movement as well as what can actually make American education strong again.</span></p>
<p>MP4. Run-Time: 55 min.</p>
<p><strong> </strong></p>",1,DD09,yes,taxable,media,yes,9937,FALSE,FALSE,0,yes,1,Allow Qty Below0,FALSE,1,100,,FALSE,FALSE,9.99,0,0.1625,0.5,5.25,7.5,"Digital Downloads (MP3s, MP4s & PDFs);Browse All;MP4s;"
Simple Product,2131,Constitution Alive! A Citizen's Guide to the Constitution (C02),A Citizen's Guide to the Constitution,"<p><span style=""font-size: small;"">Join David Barton and Rick Green, Constitutional experts and advocates for the original intent of our founding documents, in this one-of-a-kind course on the meaning and purpose of the Constitution! You'll go article-by-article through the Constitution and the Bill of Rights, and learn about executive orders, recess appointments, the Electoral College, the powers of Congress and the President, freedom of religion, and much more. Shot on location in the amazing WallBuilders library of original documents and in Independence Hall, celebrating the 225th anniversary of the Constitution!</span></p>
<p><span style=""font-size: small;"">Set Includes:</span></p>
<p><span style=""font-size: small;"">1 Workbook (224 pgs)<br />4 DVDs (11 sessions)<br />MP3 Download (Complete Course Audio)<br />1 CD (David Barton's <em>God in the Constitution</em>)<br /></span></p>
<p><strong>Case Lot: 36<br /></strong></p>
<p style=""text-align: center;""><strong> </strong><iframe src=""https://player.vimeo.com/video/98401293"" width=""500"" height=""281"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe></p>",0,C02,no,taxable,media,yes,0,TRUE,FALSE,1,yes,30,Allow Qty Below0 And Notify Customer,FALSE,1,2000,,FALSE,FALSE,65,79.99,1.6,5.25,3.5,7.5,Browse All;School Resources;
Simple Product,2029,Constitution Alive! A Citizen's Guide to the Constitution (WORKBOOK),Workbook for A Citizen's Guide to the Constitution,"<p><span style=""font-size: small;"">Workbook for use with families, friends, or classes to study the Constitution together as you go through the <em>Constitution Alive!</em> curriculum. </span></p>
<p><span style=""font-size: small;"">Join David Barton and Rick Green, Constitutional experts and advocates for the original intent of our founding documents, in this one-of-a-kind course on the meaning and purpose of the Constitution! You'll go article-by-article through the Constitution and the Bill of Rights, and learn about executive orders, recess appointments, the Electoral College, the powers of Congress and the President, freedom of religion, and much more. Shot on location in the amazing WallBuilders library of original documents and in Independence Hall, celebrating the 225th anniversary of the Constitution!</span></p>
<p><strong>Case Lot: 48<br /></strong></p>",0,C02W,no,taxable,media,yes,-1,TRUE,FALSE,0,yes,10,No Backorders,FALSE,1,1000,,FALSE,FALSE,15,0,0.8188,0.75,5.25,7.5,Browse All;School Resources;Curriculum;
Simple Product,2029,Constitution Alive! A Citizen's Guide to the Constitution (WORKBOOK) Bargain Bin,Workbook for A Citizen's Guide to the Constitution,"<p><span style=""font-size: small;"">Workbook for use with families, friends, or classes to study the Constitution together as you go through the <em>Constitution Alive!</em> curriculum. </span></p>
<p><span style=""font-size: small;"">Join David Barton and Rick Green, Constitutional experts and advocates for the original intent of our founding documents, in this one-of-a-kind course on the meaning and purpose of the Constitution! You'll go article-by-article through the Constitution and the Bill of Rights, and learn about executive orders, recess appointments, the Electoral College, the powers of Congress and the President, freedom of religion, and much more. Shot on location in the amazing WallBuilders library of original documents and in Independence Hall, celebrating the 225th anniversary of the Constitution!</span></p>
<p><strong>Case Lot: 52<br /></strong></p>",0,C02W,no,taxable,media,yes,0,TRUE,FALSE,0,no,0,No Backorders,FALSE,1,1000,,FALSE,FALSE,15,0,0.8188,0.75,6,8.5,Bargain Bin;
Simple Product,0,Contribution - General,Contribution to WallBuilders,"<p><span style=""font-size: 10pt; color: #000000;"">WallBuilders is dedicated to presenting America's forgotten history and heroes, with an emphasis on the moral, religious, and constitutional foundation on which America was built. Our organization depends on tax-deductible gifts from interested individuals like you. Whether you make a special gift or become one of our monthly supporters, your financial partnership is greatly appreciated. </span><br /><br /></p>
<p><span style=""font-size: 10pt; color: #000000;""><em>Are you interested in making your donation a recurring monthly gift?</em> Please email <a href=""mailto:wbcustomerservice@wallbuilders.com"" target=""_blank""><span style=""color: #000000;"">wbcustomerservice@<wbr />wallbuilders.com</span></a> or call <a href=""tel:800-873-2845"" target=""_blank""><span style=""color: #000000;"">800-873-2845</span></a> for more information.</span></p>",1,DONA,yes,taxable,Donations,no,0,FALSE,FALSE,0,yes,100,Allow Qty Below0,FALSE,1,1,,FALSE,FALSE,0,0,0.01,0,0,0,Donations;
Simple Product,0,Daniel Boone: Frontiersman (HYB26),Daniel Boone Biography,"<p><span style=""font-size: small;"">Part of our Hall of Heroes Series.<br /><span style=""font-size: small;"">A Providential View of American History. <br /><br /></span></span></p>
<p><strong><span style=""font-size: medium;""><em><span class=""ProductNameText"">Daniel Boone: Frontiersman</span> (Heroes of History)</em></span></strong></p>
<p> </p>
<p><span style=""font-weight: normal;""><span style=""color: #000000; font-size: small;"">In search of a land to call his own, Daniel Boone fearlessly led a band of brave settlers into bountiful Kentucky wilderness, where his heroic accomplishments on the frontier made him an American legend for all time (1734-1820).  <br /><br /></span><span style=""font-size: small;"">The stories of <span style=""font-style: italic;"">Heroes of History </span>are told in an engaging narrative format, where related history, geography, government, and science topics come to life and make a lasting impression.</span> <br /></span></p>
<p><span style=""color: #000000; font-size: x-small;""><br />224 pages, Paperback<br />Ages: 10+<br /></span></p>
<p><span style=""color: #000000; font-size: x-small;""><br /> <span style=""color: #000000; font-size: x-small;"">ISBN-13: 9781932096095<br /> </span><br /></span></p>",1,HYB26,no,taxable,media,yes,18,FALSE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,9.99,0,0.4438,0.625,5.25,8,Browse All;American Heroes;Biographies: Hall of Heroes;
Simple Product,0,Daniel Webster: Defender of the Union (HHB04),Daniel Webster Biography (Book),"<p><span style=""font-size: small;"">Part of our Hall of Heroes Series.<br /><span style=""font-size: small;"">A Providential View of American History. <br /><br /></span></span></p>
<p><strong><span style=""font-size: medium;""><em>Daniel Webster: Defender of the Union</em></span></strong></p>
<p><span style=""color: #000000; font-family: Arial,Helvetica,sans-serif; font-size: x-small;""><span style=""font-size: small;"">Daniel Webster loved America and the Constitution since he was a small boy. He was a lawyer, a congressman, a senator and Secretary of State. He was determined to not only be on the side of the United States of America, but on God's side. He knew that ""whatever makes men good Christians, makes them good cititzens."" Daniel Webster stood for righteousness in all aspects of life, both public and private. Learn more about an American hero in this biography by author, Robert Allen.</span><br /></span></p>
<p><span style=""color: #000000; font-family: Arial,Helvetica,sans-serif; font-size: x-small;"">150 Pages. Paperback.<br /><br /> ISBN-10: 0-88062-156-7<br /> ISBN-13: 978-0-88062-156-4</span></p>",1,HHB04,no,taxable,media,yes,15,TRUE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,8.99,0,0.4438,0.375,5.25,8.25,Browse All;American Heroes;Biographies: Hall of Heroes;
Simple Product,0,David Barton/American Exceptionalism (mp3),American Exceptionalism,,0,DDPFLC3,yes,taxable,media,no,4981,FALSE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,4.99,0,0,0,0,0,"Browse All;Digital Downloads (MP3s, MP4s & PDFs);"
Simple Product,0,David Barton/Election Postmortem (mp3),Digital Download of David Barton at 2012 PFLC.,,0,DDPFLC2,yes,taxable,media,no,4981,FALSE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,4.99,0,0,0,0,0,"Browse All;Digital Downloads (MP3s, MP4s & PDFs);"
Simple Product,0,David Barton/Social Programs (mp3),Digital Download of David Barton at 2012 PFLC.,,0,DDPFLC4,yes,taxable,media,no,4981,FALSE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,4.99,0,0,0,0,0,"Browse All;Digital Downloads (MP3s, MP4s & PDFs);"
Simple Product,0,David Livingstone: African Explorer (HHB05),David Livingstone Biography (Book),"<p><span style=""font-size: small;"">Part of our Hall of Heroes Series.<br /><span style=""font-size: small;"">A Providential View of History. <br /><br /></span></span></p>
<p><strong><span style=""font-size: medium;""><em>David Livingstone: African Explorer</em></span></strong></p>
<p><span style=""font-size: small;"">David Livingstone was one of the greatest explorers who ever lived. His exciting exploits in Africa tell a story of unsurpassed courage and determination. At first, it looked like David Livingstone would spend his life in the little town of Blantyre, Scotland. At age ten he began working in the cotton spinning mill. Everyday after work he attended school for two hours.</span></p>
<p><span style=""font-size: small;"">He was told he'd never escape the daily toil of the cotton mill. Yet with only slight formal education, he succeeded in gaining admission to college. He studied to be a medical missionary. He attended a lecture by Robert Moffat, who was from Africa. Robert Moffat said, ""I have sometimes seen, in the morning sun, the smoke of a thousand villages, where no missionary has ever been.""</span></p>
<p><span style=""font-size: small;"">The phrase ""the smoke from a thousand villages"" caught David's imagination. He decided to go to Africa. Africa was being explored one cautious step at a time. David Livingstone made bold, sweeping trips far beyond the established line. Within a few months he'd gone deeper into Africa than any other missionary. He left the comfortable missionary stations and lived with the African people. He learned their language. He treated their sick, helped them build a better life for themselves and told them about Jesus. He made plans to explore Africa, to preach the Gospel, and learn the scientific secrets of this great country.</span></p>
<p><span style=""font-size: small;"">David Livingstone described in vivid detail the unusual plants and animals of the African landscape. Using the same skills as a navigator on the ocean, he recorded his route into Africa so carefully it can be retraced today. His methods set a standard in the way exploration should be done.</span></p>
<p><span style=""font-size: small;"">As he grew more confident, David made a daring decision. He would cross from one side of Africa to the other. Many people said it couldn't be done. David had learned to think for himself and never give up. He said, ""I will open a path into the interior or perish."" How he succeeded against all the odds is an exciting story. Read on and let the adventure begin!</span></p>
<p><span style=""font-size: small;""><br /><span style=""color: #000000; font-size: x-small;"">200 pages, Paperback</span></span></p>
<p><span style=""color: #000000; font-size: x-small;""><br /> ISBN-10: 0-88062-164-8<br /> ISBN-13: 978-0-88062-164-9</span></p>
<p> </p>
<p><strong><span style=""font-size: medium;""><em><span style=""color: #000099; font-family: Arial,Helvetica,sans-serif; font-size: small;""><strong> </strong></span></em></span></strong></p>",1,HHB05,no,taxable,media,yes,18,FALSE,FALSE,0,yes,0,Allow Qty Below0,FALSE,1,10000,,FALSE,FALSE,8.99,0,0.525,0.5,5.25,8.25,Other Christian Heroes;Browse All;Biographies: Hall of Heroes;
